Action1,S2,Action2,Re,subject,round,bestA1,bestA2
1,2,1,-5,195,216,0,0
2,3,2,3,195,217,0,0
2,2,1,-1,195,218,0,0
2,3,2,0,195,219,0,0
1,2,2,2,195,220,0,0
2,3,2,0,195,221,0,0
2,3,1,4,195,222,0,0
2,3,1,4,195,223,0,0
2,3,2,-1,195,224,0,0
2,3,1,-1,195,225,0,0
1,2,2,0,195,226,0,0
2,3,1,-5,195,227,0,0
1,3,1,-5,195,228,0,0
1,3,1,-2,195,229,0,0
2,3,1,1,195,230,0,0
2,3,1,3,195,231,0,0
2,3,1,4,195,232,0,0
2,3,1,5,195,233,0,0
2,3,2,-2,195,234,0,0
2,2,2,-3,195,235,0,0
2,3,1,3,195,236,0,0
2,3,1,3,195,237,0,0
1,2,1,2,195,238,0,0
1,2,2,0,195,239,0,0
1,2,2,-1,195,240,0,0
2,2,1,4,195,241,0,0
2,3,1,0,195,242,0,0
1,2,1,1,195,243,0,0
2,3,1,4,195,244,0,0
2,3,1,3,195,245,0,0
2,3,2,-1,195,246,0,0
2,2,1,3,195,247,0,0
2,2,1,4,195,248,0,0
2,3,1,3,195,249,0,0
2,2,2,4,195,250,0,0
1,3,1,-5,474,1,0,0
2,3,2,-2,474,2,0,0
1,2,2,0,474,3,0,0
2,2,1,3,474,4,0,0
2,2,2,-4,474,5,0,0
1,2,1,1,474,6,0,0
1,2,1,5,474,7,0,0
1,2,2,-1,474,8,0,0
1,2,1,2,474,9,0,0
2,3,2,2,474,10,0,0
1,2,1,4,474,11,0,0
1,2,1,4,474,12,0,0
1,2,1,3,474,13,0,0
1,3,2,4,474,14,0,0
1,2,1,3,474,15,0,0
2,2,1,4,474,16,0,0
1,2,1,-3,474,17,0,0
2,2,1,-2,474,18,0,0
2,2,1,-2,474,19,0,0
1,3,2,4,474,20,0,0
1,2,2,-2,474,21,0,0
1,3,2,2,474,22,0,0
1,2,2,1,474,23,0,0
1,3,1,1,474,24,0,0
2,3,2,4,474,25,0,0
2,3,1,1,474,26,0,0
2,3,1,-1,474,27,0,0
2,3,2,4,474,28,0,0
2,3,2,2,474,29,0,0
2,3,2,-1,474,30,0,0
1,2,1,1,474,31,0,0
1,2,1,-1,474,32,0,0
2,3,2,-4,474,33,0,0
1,2,2,2,474,34,0,0
1,2,2,3,474,35,0,0
1,3,2,-1,474,36,0,0
1,3,2,1,474,37,0,0
1,2,2,1,474,38,0,0
1,3,2,0,474,39,0,0
1,3,1,1,474,40,0,0
1,2,2,1,474,41,0,0
1,2,1,5,474,42,0,0
1,3,1,-3,474,43,0,0
2,3,1,1,474,44,0,0
2,3,1,3,474,45,0,0
1,2,2,-3,474,46,0,0
2,3,1,3,474,47,0,0
1,2,1,1,474,48,0,0
2,3,1,3,474,49,0,0
2,3,1,2,474,50,0,0
2,3,1,4,474,51,0,0
2,3,1,4,474,52,0,0
2,3,1,2,474,53,0,0
1,2,1,3,474,54,0,0
2,3,1,1,474,55,0,0
2,2,1,3,474,56,0,0
1,3,1,-1,474,57,0,0
2,3,1,-1,474,58,0,0
1,2,1,0,474,59,0,0
1,3,1,-3,474,60,0,0
2,2,1,5,474,61,0,0
2,3,1,2,474,62,0,0
2,3,1,3,474,63,0,0
2,2,1,3,474,64,0,0
2,3,1,1,474,65,0,0
2,3,2,-4,474,66,0,0
1,3,1,1,474,67,0,0
1,2,1,2,474,68,0,0
2,3,1,0,474,69,0,0
1,2,1,1,474,70,0,0
2,3,1,3,474,71,0,0
2,2,2,-1,474,72,0,0
1,2,1,-3,474,73,0,0
2,2,1,-3,474,74,0,0
2,2,2,0,474,75,0,0
1,2,1,-3,474,76,0,0
2,3,1,5,474,77,0,0
2,3,1,2,474,78,0,0
1,2,1,-3,474,79,0,0
2,3,1,3,474,80,0,0
2,2,1,-2,474,81,0,0
2,3,1,4,474,82,0,0
2,3,1,1,474,83,0,0
2,3,1,2,474,84,0,0
2,3,1,1,474,85,0,0
1,3,1,3,474,86,0,0
2,3,1,2,474,87,0,0
2,2,2,-1,474,88,0,0
1,3,1,-1,474,89,0,0
2,3,1,-1,474,90,0,0
2,3,1,-2,474,91,0,0
1,2,2,-1,474,92,0,0
1,2,2,-2,474,93,0,0
2,2,2,-4,474,94,0,0
1,2,1,0,474,95,0,0
1,2,1,2,474,96,0,0
1,2,1,0,474,97,0,0
1,2,2,2,474,98,0,0
2,3,1,5,474,99,0,0
2,2,1,-3,474,100,0,0
1,2,2,4,474,101,0,0
1,2,2,5,474,102,0,0
1,3,1,4,474,103,0,0
2,3,1,4,474,104,0,0
1,2,2,2,474,105,0,0
2,2,2,0,474,106,0,0
1,2,2,0,474,107,0,0
2,3,1,3,474,108,0,0
2,3,1,5,474,109,0,0
2,3,1,4,474,110,0,0
2,3,1,4,474,111,0,0
2,3,1,4,474,112,0,0
2,2,1,1,474,113,0,0
2,3,1,5,474,114,0,0
2,3,1,2,474,115,0,0
2,2,1,2,474,116,0,0
1,2,2,5,474,117,0,0
2,2,1,-4,474,118,0,0
2,3,1,2,474,119,0,0
1,2,2,2,474,120,0,0
2,2,1,0,474,121,0,0
1,2,2,-2,474,122,0,0
1,2,1,-1,474,123,0,0
2,2,1,0,474,124,0,0
1,2,2,-4,474,125,0,0
1,2,1,-1,474,126,0,0
2,3,1,1,474,127,0,0
2,2,1,-2,474,128,0,0
2,3,1,-4,474,129,0,0
2,3,2,1,474,130,0,0
2,2,1,-3,474,131,0,0
1,3,1,0,474,132,0,0
1,3,1,-1,474,133,0,0
2,2,2,-1,474,134,0,0
1,2,2,-2,474,135,0,0
1,2,1,-3,474,136,0,0
2,3,1,-1,474,137,0,0
2,3,1,-2,474,138,0,0
1,2,1,1,474,139,0,0
1,3,1,-4,474,140,0,0
1,3,2,3,474,141,0,0
2,3,2,4,474,142,0,0
1,2,2,3,474,143,0,0
2,2,2,2,474,144,0,0
2,2,2,4,474,145,0,0
2,3,2,0,474,146,0,0
2,3,2,1,474,147,0,0
2,3,2,-4,474,148,0,0
1,2,2,3,474,149,0,0
1,2,2,3,474,150,0,0
1,2,2,3,474,151,0,0
1,2,2,3,474,152,0,0
1,2,2,2,474,153,0,0
1,2,2,2,474,154,0,0
1,2,2,1,474,155,0,0
1,2,2,4,474,156,0,0
1,2,2,5,474,157,0,0
1,3,2,2,474,158,0,0
2,3,2,3,474,159,0,0
1,2,2,1,474,160,0,0
2,3,2,2,474,161,0,0
1,3,2,1,474,162,0,0
2,3,2,1,474,163,0,0
2,3,2,0,474,164,0,0
1,2,2,5,474,165,0,0
1,3,2,-3,474,166,0,0
1,2,2,3,474,167,0,0
1,2,2,3,474,168,0,0
1,2,2,5,474,169,0,0
1,2,2,5,474,170,0,0
1,3,1,-2,474,171,0,0
1,2,2,4,474,172,0,0
1,2,2,4,474,173,0,0
1,2,2,4,474,174,0,0
2,3,2,1,474,175,0,0
1,2,2,4,474,176,0,0
1,2,2,3,474,177,0,0
1,2,2,3,474,178,0,0
1,2,2,4,474,179,0,0
1,2,2,4,474,180,0,0
1,2,2,3,474,181,0,0
2,3,2,-4,474,182,0,0
1,3,2,-2,474,183,0,0
1,2,2,2,474,184,0,0
1,3,1,4,474,185,0,0
1,2,2,-3,474,186,0,0
2,3,1,2,474,187,0,0
1,3,1,3,474,188,0,0
2,3,1,0,474,189,0,0
1,3,2,2,474,190,0,0
2,2,2,-4,474,191,0,0
1,3,2,-2,474,192,0,0
2,3,1,4,474,193,0,0
1,2,1,-1,474,194,0,0
2,3,1,5,474,195,0,0
2,2,1,-4,474,196,0,0
2,3,1,2,474,197,0,0
2,3,1,2,474,198,0,0
2,3,1,3,474,199,0,0
2,2,1,-4,474,200,0,0
2,3,1,5,474,201,0,0
2,3,1,3,474,202,0,0
2,2,1,-5,474,203,0,0
2,3,1,3,474,204,0,0
1,2,1,-4,474,205,0,0
2,3,1,0,474,206,0,0
2,3,1,-2,474,207,0,0
2,3,2,4,474,208,0,0
2,3,2,1,474,209,0,0
2,2,2,4,474,210,0,0
2,3,2,-5,474,211,0,0
2,3,2,-3,474,212,0,0
1,3,1,-2,474,213,0,0
2,3,1,-4,474,214,0,0
1,2,2,1,474,215,0,0
1,2,2,1,474,216,0,0
1,2,2,-2,474,217,0,0
2,2,2,-4,474,218,0,0
2,3,1,-3,474,219,0,0
2,2,1,5,474,220,0,0
1,3,2,5,474,221,0,0
1,2,2,-2,474,222,0,0
2,2,1,2,474,223,0,0
1,2,2,0,474,224,0,0
2,3,2,1,474,225,0,0
2,2,1,1,474,226,0,0
2,3,1,-2,474,227,0,0
1,3,2,-1,474,228,0,0
2,3,2,0,474,229,0,0
2,3,1,-3,474,230,0,0
1,3,2,1,474,231,0,0
1,3,2,-1,474,232,0,0
1,3,2,-4,474,233,0,0
2,3,2,-3,474,234,0,0
1,3,2,-1,474,235,0,0
1,3,2,-2,474,236,0,0
1,3,1,0,474,237,0,0
1,2,2,-4,474,238,0,0
1,2,1,-1,474,239,0,0
1,2,2,-3,474,240,0,0
1,2,1,-1,474,241,0,0
1,2,1,2,474,242,0,0
2,3,1,-2,474,243,0,0
1,2,1,-3,474,244,0,0
1,3,1,-3,474,245,0,0
2,3,1,-1,474,246,0,0
2,3,2,-1,474,247,0,0
2,2,1,-5,474,248,0,0
2,3,2,0,474,249,0,0
2,2,1,-3,474,250,0,0
1,2,1,-2,391,1,0,0
1,3,2,-2,391,2,0,0
1,2,2,2,391,3,0,0
2,2,1,-3,391,4,0,0
2,3,1,-4,391,5,0,0
1,2,2,-5,391,6,0,0
1,2,2,-5,391,7,0,0
2,2,1,-3,391,8,0,0
2,3,2,0,391,9,0,0
1,2,1,-3,391,10,0,0
2,3,2,3,391,11,0,0
1,2,1,-4,391,12,0,0
2,2,2,-2,391,13,0,0
2,2,1,-3,391,14,0,0
1,2,2,-2,391,15,0,0
1,2,2,-3,391,16,0,0
1,2,2,-3,391,17,0,0
2,3,1,1,391,18,0,0
1,3,2,-5,391,19,0,0
2,2,2,-3,391,20,0,0
1,2,2,-4,391,21,0,0
1,2,1,-4,391,22,0,0
1,2,1,-1,391,23,0,0
1,2,1,0,391,24,0,0
2,3,1,1,391,25,0,0
2,2,2,-4,391,26,0,0
2,2,2,-1,391,27,0,0
2,3,1,3,391,28,0,0
1,2,1,0,391,29,0,0
2,2,2,1,391,30,0,0
1,2,1,-1,391,31,0,0
1,2,2,0,391,32,0,0
2,2,2,-4,391,33,0,0
2,3,2,3,391,34,0,0
2,3,2,1,391,35,0,0
2,3,2,-1,391,36,0,0
2,2,1,3,391,37,0,0
2,3,1,0,391,38,0,0
2,3,2,2,391,39,0,0
1,2,1,2,391,40,0,0
2,3,2,-1,391,41,0,0
1,2,1,-3,391,42,0,0
1,3,2,0,391,43,0,0
1,3,2,0,391,44,0,0
2,3,1,-2,391,45,0,0
2,3,1,-2,391,46,0,0
2,3,1,-1,391,47,0,0
2,3,1,4,391,48,0,0
2,3,1,4,391,49,0,0
2,3,2,1,391,50,0,0
2,3,1,5,391,51,0,0
2,3,1,4,391,52,0,0
2,3,1,4,391,53,0,0
2,3,2,4,391,54,0,0
1,2,2,2,391,55,0,0
1,2,2,-4,391,56,0,0
2,3,1,2,391,57,0,0
1,2,2,-2,391,58,0,0
1,2,1,-2,391,59,0,0
2,3,1,4,391,60,0,0
2,3,1,5,391,61,0,0
2,2,2,-3,391,62,0,0
1,2,1,-5,391,63,0,0
2,3,2,2,391,64,0,0
2,3,1,5,391,65,0,0
1,3,1,4,391,66,0,0
2,3,1,5,391,67,0,0
2,2,1,-1,391,68,0,0
2,3,1,1,391,69,0,0
2,2,2,1,391,70,0,0
2,2,1,3,391,71,0,0
2,3,1,4,391,72,0,0
2,3,2,4,391,73,0,0
1,2,2,-4,391,74,0,0
2,2,1,3,391,75,0,0
2,3,1,0,391,76,0,0
2,2,2,-5,391,77,0,0
2,3,2,-2,391,78,0,0
2,2,1,3,391,79,0,0
2,3,2,-3,391,80,0,0
2,3,1,-1,391,81,0,0
1,2,2,-2,391,82,0,0
1,2,1,0,391,83,0,0
2,3,1,-4,391,84,0,0
2,3,1,-5,391,85,0,0
2,2,1,-4,391,86,0,0
2,3,1,-1,391,87,0,0
1,2,1,-4,391,88,0,0
2,2,1,-3,391,89,0,0
2,3,2,-2,391,90,0,0
2,3,1,1,391,91,0,0
2,3,1,0,391,92,0,0
1,2,1,-5,391,93,0,0
1,2,1,-5,391,94,0,0
2,2,1,-3,391,95,0,0
2,3,2,0,391,96,0,0
2,2,2,-2,391,97,0,0
1,2,2,-2,391,98,0,0
2,2,2,-2,391,99,0,0
2,3,1,3,391,100,0,0
2,3,1,2,391,101,0,0
2,2,1,0,391,102,0,0
2,3,1,-1,391,103,0,0
2,2,1,1,391,104,0,0
2,3,1,-2,391,105,0,0
1,2,2,-4,391,106,0,0
2,3,1,-2,391,107,0,0
2,3,2,-1,391,108,0,0
2,2,1,2,391,109,0,0
2,2,2,-4,391,110,0,0
2,2,1,2,391,111,0,0
2,3,2,4,391,112,0,0
1,2,2,1,391,113,0,0
2,3,1,-3,391,114,0,0
2,3,2,0,391,115,0,0
1,2,2,-5,391,116,0,0
2,3,1,1,391,117,0,0
1,3,2,-4,391,118,0,0
2,2,1,1,391,119,0,0
1,3,1,-2,391,120,0,0
1,2,1,-2,391,121,0,0
2,3,1,-2,391,122,0,0
2,3,1,-5,391,123,0,0
2,3,1,-3,391,124,0,0
1,2,1,-2,391,125,0,0
2,3,2,2,391,126,0,0
2,3,2,0,391,127,0,0
2,3,2,-3,391,128,0,0
2,3,1,4,391,129,0,0
2,3,1,3,391,130,0,0
2,3,2,-4,391,131,0,0
2,3,1,0,391,132,0,0
2,3,1,0,391,133,0,0
2,3,1,4,391,134,0,0
2,2,1,-1,391,135,0,0
1,3,1,4,391,136,0,0
2,2,1,-4,391,137,0,0
2,3,1,4,391,138,0,0
2,3,2,-1,391,139,0,0
2,3,2,-4,391,140,0,0
1,2,1,-2,391,141,0,0
2,3,1,1,391,142,0,0
1,3,1,1,391,143,0,0
2,2,1,1,391,144,0,0
2,3,2,-4,391,145,0,0
1,2,1,-2,391,146,0,0
1,3,2,-4,391,147,0,0
2,3,1,4,391,148,0,0
2,3,1,3,391,149,0,0
2,3,1,4,391,150,0,0
2,3,2,1,391,151,0,0
1,2,1,0,391,152,0,0
2,2,1,-1,391,153,0,0
2,3,1,3,391,154,0,0
2,3,1,3,391,155,0,0
2,3,2,1,391,156,0,0
2,3,2,3,391,157,0,0
2,3,1,4,391,158,0,0
1,2,1,1,391,159,0,0
2,2,1,0,391,160,0,0
2,3,2,4,391,161,0,0
2,2,1,-2,391,162,0,0
2,3,1,2,391,163,0,0
2,3,1,0,391,164,0,0
2,3,1,2,391,165,0,0
2,3,2,4,391,166,0,0
2,3,2,3,391,167,0,0
2,3,2,2,391,168,0,0
2,3,1,-5,391,169,0,0
1,3,2,3,391,170,0,0
1,2,1,1,391,171,0,0
1,2,2,-3,391,172,0,0
2,3,1,-2,391,173,0,0
2,3,2,4,391,174,0,0
1,2,1,-2,391,175,0,0
1,2,1,-1,391,176,0,0
1,3,1,0,391,177,0,0
2,3,2,4,391,178,0,0
2,3,2,3,391,179,0,0
1,3,2,3,391,180,0,0
1,2,2,-2,391,181,0,0
2,3,2,-1,391,182,0,0
1,2,1,0,391,183,0,0
2,3,2,5,391,184,0,0
2,3,1,4,391,185,0,0
1,3,1,4,391,186,0,0
2,3,2,0,391,187,0,0
2,3,2,1,391,188,0,0
2,3,1,4,391,189,0,0
2,3,1,3,391,190,0,0
2,3,1,5,391,191,0,0
2,3,1,3,391,192,0,0
2,2,1,4,391,193,0,0
2,3,2,2,391,194,0,0
1,3,2,3,391,195,0,0
2,3,1,-2,391,196,0,0
2,3,1,-2,391,197,0,0
2,2,2,-4,391,198,0,0
1,2,1,-5,391,199,0,0
2,2,1,-4,391,200,0,0
2,2,2,-3,391,201,0,0
2,3,1,0,391,202,0,0
2,3,1,0,391,203,0,0
2,2,1,-2,391,204,0,0
2,3,2,4,391,205,0,0
1,3,2,3,391,206,0,0
2,2,2,-1,391,207,0,0
2,2,2,-1,391,208,0,0
2,2,1,2,391,209,0,0
1,3,2,1,391,210,0,0
1,2,1,4,391,211,0,0
1,3,1,-3,391,212,0,0
2,3,1,-3,391,213,0,0
1,2,2,-2,391,214,0,0
2,3,1,-4,391,215,0,0
2,3,2,-3,391,216,0,0
2,3,2,-4,391,217,0,0
1,2,1,3,391,218,0,0
1,2,1,3,391,219,0,0
2,3,2,-3,391,220,0,0
1,2,1,5,391,221,0,0
2,3,1,3,391,222,0,0
2,3,1,3,391,223,0,0
1,2,1,3,391,224,0,0
2,3,2,2,391,225,0,0
1,2,1,0,391,226,0,0
2,3,1,0,391,227,0,0
2,2,1,-3,391,228,0,0
2,3,1,2,391,229,0,0
2,3,1,1,391,230,0,0
1,2,2,2,391,231,0,0
2,3,1,0,391,232,0,0
1,3,1,-1,391,233,0,0
2,2,2,4,391,234,0,0
2,2,2,4,391,235,0,0
1,2,1,-2,391,236,0,0
1,2,1,-1,391,237,0,0
2,3,2,0,391,238,0,0
1,3,2,2,391,239,0,0
2,3,1,1,391,240,0,0
2,3,1,2,391,241,0,0
2,3,1,0,391,242,0,0
1,2,2,-5,391,243,0,0
2,3,1,-5,391,244,0,0
2,2,2,-5,391,245,0,0
2,3,2,4,391,246,0,0
1,3,2,3,391,247,0,0
2,3,2,3,391,248,0,0
2,3,2,4,391,249,0,0
2,3,1,-3,391,250,0,0
2,3,1,-1,80,1,0,0
1,2,1,-4,80,2,0,0
1,2,2,-2,80,3,0,0
1,3,2,-5,80,4,0,0
1,2,2,1,80,5,0,0
1,2,2,3,80,6,0,0
2,2,1,2,80,7,0,0
2,3,1,-1,80,8,0,0
1,3,1,0,80,9,0,0
1,3,2,-2,80,10,0,0
2,3,1,-2,80,11,0,0
2,3,1,-2,80,12,0,0
1,2,2,-4,80,13,0,0
2,3,1,-4,80,14,0,0
1,2,2,-4,80,15,0,0
2,3,2,-5,80,16,0,0
1,2,1,0,80,17,0,0
1,2,1,2,80,18,0,0
2,3,1,2,80,19,0,0
1,3,1,2,80,20,0,0
1,2,2,-2,80,21,0,0
2,3,1,2,80,22,0,0
2,2,1,-4,80,23,0,0
1,2,2,-1,80,24,0,0
1,2,1,-4,80,25,0,0
1,2,1,-5,80,26,0,0
1,3,2,-1,80,27,0,0
2,2,2,3,80,28,0,0
2,2,2,4,80,29,0,0
2,3,2,4,80,30,0,0
1,2,2,3,80,31,0,0
1,3,1,-3,80,32,0,0
1,2,2,3,80,33,0,0
2,3,1,-5,80,34,0,0
2,3,2,4,80,35,0,0
1,2,2,1,80,36,0,0
1,2,2,0,80,37,0,0
2,3,2,2,80,38,0,0
2,2,2,0,80,39,0,0
2,3,2,3,80,40,0,0
2,3,2,4,80,41,0,0
2,3,2,3,80,42,0,0
2,3,2,5,80,43,0,0
2,2,2,1,80,44,0,0
2,2,2,0,80,45,0,0
2,3,2,2,80,46,0,0
2,3,2,1,80,47,0,0
2,3,2,0,80,48,0,0
2,3,1,-1,80,49,0,0
2,3,2,3,80,50,0,0
2,3,2,5,80,51,0,0
1,3,2,5,80,52,0,0
2,3,2,5,80,53,0,0
2,3,2,4,80,54,0,0
2,3,2,2,80,55,0,0
2,3,2,0,80,56,0,0
2,3,2,1,80,57,0,0
2,3,2,1,80,58,0,0
1,3,2,1,80,59,0,0
2,3,2,5,80,60,0,0
2,3,2,4,80,61,0,0
2,2,2,-5,80,62,0,0
1,2,2,-2,80,63,0,0
2,2,1,3,80,64,0,0
1,2,1,3,80,65,0,0
1,2,1,2,80,66,0,0
2,3,2,-1,80,67,0,0
2,2,2,-3,80,68,0,0
2,3,2,0,80,69,0,0
2,3,2,0,80,70,0,0
1,3,2,4,80,71,0,0
2,3,2,3,80,72,0,0
1,2,2,1,80,73,0,0
2,3,2,4,80,74,0,0
2,3,2,4,80,75,0,0
2,3,2,3,80,76,0,0
2,3,2,4,80,77,0,0
1,3,2,3,80,78,0,0
1,3,2,3,80,79,0,0
2,3,2,5,80,80,0,0
2,3,2,4,80,81,0,0
1,3,1,2,80,82,0,0
2,3,2,-3,80,83,0,0
2,2,2,2,80,84,0,0
1,2,2,4,80,85,0,0
1,2,2,4,80,86,0,0
2,3,2,2,80,87,0,0
1,2,2,3,80,88,0,0
1,2,2,2,80,89,0,0
2,3,2,2,80,90,0,0
2,3,2,5,80,91,0,0
2,3,2,3,80,92,0,0
2,2,2,-1,80,93,0,0
2,3,2,4,80,94,0,0
2,2,2,0,80,95,0,0
2,3,2,1,80,96,0,0
1,2,2,4,80,97,0,0
1,2,2,5,80,98,0,0
1,2,2,4,80,99,0,0
1,2,2,0,80,100,0,0
2,3,2,1,80,101,0,0
1,3,2,2,80,102,0,0
2,3,2,5,80,103,0,0
1,2,2,2,80,104,0,0
1,2,2,4,80,105,0,0
1,3,2,3,80,106,0,0
1,2,1,-4,80,107,0,0
1,2,2,2,80,108,0,0
2,3,2,-3,80,109,0,0
2,3,2,-3,80,110,0,0
1,2,2,-2,80,111,0,0
1,2,2,-2,80,112,0,0
1,2,2,0,80,113,0,0
1,2,2,-2,80,114,0,0
2,3,2,1,80,115,0,0
2,3,2,1,80,116,0,0
2,2,2,1,80,117,0,0
1,2,2,4,80,118,0,0
1,2,2,5,80,119,0,0
1,2,2,1,80,120,0,0
1,2,2,0,80,121,0,0
1,2,2,-1,80,122,0,0
1,2,1,-1,80,123,0,0
1,2,2,-5,80,124,0,0
2,3,2,4,80,125,0,0
2,3,2,3,80,126,0,0
2,3,2,2,80,127,0,0
2,2,1,1,80,128,0,0
2,2,1,4,80,129,0,0
2,3,2,0,80,130,0,0
2,3,2,1,80,131,0,0
2,3,1,1,80,132,0,0
2,3,1,2,80,133,0,0
1,3,1,0,80,134,0,0
1,3,2,-3,80,135,0,0
2,3,2,-1,80,136,0,0
2,3,2,-3,80,137,0,0
1,2,1,0,80,138,0,0
1,2,2,-4,80,139,0,0
2,3,2,2,80,140,0,0
1,2,2,-3,80,141,0,0
2,3,1,3,80,142,0,0
2,3,2,3,80,143,0,0
1,3,1,4,80,144,0,0
1,2,2,0,80,145,0,0
2,3,1,2,80,146,0,0
1,3,1,2,80,147,0,0
1,3,1,0,80,148,0,0
1,2,1,-1,80,149,0,0
1,2,1,-2,80,150,0,0
1,2,1,-2,80,151,0,0
2,3,1,3,80,152,0,0
2,3,1,2,80,153,0,0
2,3,1,-1,80,154,0,0
2,3,2,3,80,155,0,0
2,3,2,2,80,156,0,0
2,2,1,4,80,157,0,0
2,3,1,3,80,158,0,0
2,2,1,2,80,159,0,0
2,2,1,0,80,160,0,0
2,2,1,1,80,161,0,0
2,3,2,-1,80,162,0,0
2,3,1,3,80,163,0,0
2,3,1,-1,80,164,0,0
2,2,1,0,80,165,0,0
2,3,1,0,80,166,0,0
2,3,2,-1,80,167,0,0
2,2,1,3,80,168,0,0
2,3,1,3,80,169,0,0
2,3,1,5,80,170,0,0
2,3,1,3,80,171,0,0
2,3,2,-5,80,172,0,0
2,2,1,1,80,173,0,0
1,3,1,4,80,174,0,0
2,3,1,2,80,175,0,0
2,3,1,1,80,176,0,0
2,3,1,1,80,177,0,0
2,3,2,-3,80,178,0,0
1,2,1,4,80,179,0,0
2,2,1,5,80,180,0,0
2,3,1,0,80,181,0,0
1,2,1,3,80,182,0,0
2,3,2,-5,80,183,0,0
1,2,1,-1,80,184,0,0
1,2,1,-2,80,185,0,0
2,3,1,1,80,186,0,0
1,2,1,1,80,187,0,0
1,2,1,-1,80,188,0,0
2,3,1,-3,80,189,0,0
2,3,1,-5,80,190,0,0
1,2,1,-1,80,191,0,0
1,2,1,-4,80,192,0,0
1,2,1,0,80,193,0,0
2,2,1,4,80,194,0,0
1,2,1,4,80,195,0,0
2,3,1,4,80,196,0,0
2,3,2,1,80,197,0,0
1,2,2,-3,80,198,0,0
2,3,1,5,80,199,0,0
1,2,1,3,80,200,0,0
2,3,2,0,80,201,0,0
1,2,1,0,80,202,0,0
2,3,1,-1,80,203,0,0
2,3,1,2,80,204,0,0
1,3,1,5,80,205,0,0
1,2,1,-1,80,206,0,0
2,3,1,1,80,207,0,0
2,3,1,2,80,208,0,0
1,3,1,3,80,209,0,0
2,3,1,3,80,210,0,0
2,3,1,3,80,211,0,0
2,2,1,-4,80,212,0,0
2,3,1,0,80,213,0,0
1,2,1,0,80,214,0,0
2,3,1,-2,80,215,0,0
1,3,1,-3,80,216,0,0
1,3,1,-1,80,217,0,0
1,2,1,-1,80,218,0,0
2,3,2,-5,80,219,0,0
2,3,2,-2,80,220,0,0
2,2,1,-2,80,221,0,0
2,3,1,-4,80,222,0,0
1,2,1,3,80,223,0,0
1,2,2,2,80,224,0,0
1,2,1,3,80,225,0,0
1,2,1,2,80,226,0,0
1,3,1,-2,80,227,0,0
2,3,1,-1,80,228,0,0
1,3,1,-5,80,229,0,0
2,3,1,-4,80,230,0,0
1,2,1,-3,80,231,0,0
2,3,1,-4,80,232,0,0
1,2,1,-2,80,233,0,0
2,3,1,-3,80,234,0,0
1,2,1,-1,80,235,0,0
2,3,1,-2,80,236,0,0
1,2,2,3,80,237,0,0
1,2,1,-4,80,238,0,0
1,3,1,0,80,239,0,0
1,2,2,5,80,240,0,0
1,2,2,4,80,241,0,0
1,3,2,4,80,242,0,0
1,2,2,5,80,243,0,0
1,2,2,5,80,244,0,0
1,2,2,4,80,245,0,0
1,2,2,2,80,246,0,0
1,3,2,3,80,247,0,0
1,2,2,5,80,248,0,0
1,2,2,4,80,249,0,0
1,2,2,4,80,250,0,0
1,2,1,-1,85,1,0,0
2,2,2,5,85,2,0,0
2,3,1,-2,85,3,0,0
2,3,2,-4,85,4,0,0
2,3,2,-1,85,5,0,0
1,2,1,5,85,6,0,0
2,3,1,-4,85,7,0,0
1,2,1,4,85,8,0,0
1,3,1,-3,85,9,0,0
1,3,2,-4,85,10,0,0
1,2,1,2,85,11,0,0
1,2,2,3,85,12,0,0
2,3,1,-5,85,13,0,0
1,2,1,2,85,14,0,0
1,2,2,2,85,15,0,0
1,2,1,-2,85,16,0,0
1,2,1,-4,85,17,0,0
1,2,2,2,85,18,0,0
2,3,2,0,85,19,0,0
1,3,1,-5,85,20,0,0
2,2,1,-2,85,21,0,0
2,2,2,-3,85,22,0,0
1,2,1,-2,85,23,0,0
2,3,2,-3,85,24,0,0
1,2,2,-4,85,25,0,0
1,2,2,-4,85,26,0,0
2,3,2,-1,85,27,0,0
1,2,2,-2,85,28,0,0
1,2,2,-5,85,29,0,0
1,3,2,-3,85,30,0,0
1,2,1,-2,85,31,0,0
1,2,2,-2,85,32,0,0
2,3,1,0,85,33,0,0
2,3,1,1,85,34,0,0
1,2,2,-3,85,35,0,0
2,2,1,0,85,36,0,0
2,3,2,5,85,37,0,0
2,3,1,1,85,38,0,0
2,3,1,1,85,39,0,0
1,2,1,-5,85,40,0,0
2,2,1,-4,85,41,0,0
1,2,1,-3,85,42,0,0
2,3,1,4,85,43,0,0
2,2,2,5,85,44,0,0
2,3,1,2,85,45,0,0
2,3,2,-3,85,46,0,0
2,3,1,-3,85,47,0,0
2,2,1,-4,85,48,0,0
1,2,2,2,85,49,0,0
2,3,1,-2,85,50,0,0
1,3,2,-2,85,51,0,0
2,3,1,-5,85,52,0,0
1,2,2,5,85,53,0,0
2,3,1,1,85,54,0,0
1,3,1,0,85,55,0,0
2,3,2,3,85,56,0,0
2,3,2,4,85,57,0,0
2,3,2,4,85,58,0,0
2,3,2,3,85,59,0,0
1,2,2,3,85,60,0,0
2,3,2,4,85,61,0,0
2,3,2,1,85,62,0,0
2,3,2,1,85,63,0,0
1,2,2,-4,85,64,0,0
1,3,2,3,85,65,0,0
2,3,2,5,85,66,0,0
1,2,1,0,85,67,0,0
