"subject","version","rt1","key1","Action1","rt2","key2","Action2","Re","common","S2","score","practice","reverse_mapping_1","reverse_mapping_2","rews1a1","rews1a2","rews2a1","rews2a2","timeouts","round","time_elapsed","stamp"
"60","dez_2step_v1",400,70,1,340,74,2,-3,1,2,-25,0,0,0,-4,-3,-3,3,0,38,568668,"8/1/16 14:31"
"60","dez_2step_v1",347,74,2,337,74,2,0,1,3,-25,0,0,0,-4,-2,-1,0,0,39,574036,"8/1/16 14:31"
"60","dez_2step_v1",269,74,2,332,74,2,2,1,3,-23,0,0,0,-3,-2,0,2,0,40,579315,"8/1/16 14:31"
"60","dez_2step_v1",326,74,2,255,74,2,2,1,3,-21,0,0,0,-3,-2,-4,2,0,41,584579,"8/1/16 14:31"
"60","dez_2step_v1",349,74,2,380,74,2,3,1,3,-18,0,0,0,-2,-3,-4,3,0,42,589992,"8/1/16 14:31"
"60","dez_2step_v1",280,74,2,362,74,2,3,1,3,-15,0,0,0,1,-1,-4,3,0,43,595318,"8/1/16 14:31"
"60","dez_2step_v1",373,74,2,346,74,2,-1,1,3,-16,0,0,0,0,-1,-5,-1,0,44,600722,"8/1/16 14:31"
"60","dez_2step_v1",295,74,2,625,70,1,-5,1,3,-21,0,0,0,1,1,-5,-2,0,45,606325,"8/1/16 14:31"
"60","dez_2step_v1",279,74,2,307,74,2,1,1,3,-20,0,0,0,2,1,-4,1,0,46,611605,"8/1/16 14:31"
"60","dez_2step_v1",295,74,2,535,74,2,4,1,3,-16,0,0,0,3,2,-5,4,0,47,617112,"8/1/16 14:31"
"60","dez_2step_v1",346,74,2,342,74,2,3,1,3,-13,0,0,0,4,3,-5,3,0,48,622481,"8/1/16 14:31"
"60","dez_2step_v1",545,74,2,375,74,2,1,1,3,-12,0,0,0,5,2,-3,1,0,49,628072,"8/1/16 14:31"
"60","dez_2step_v1",304,74,2,388,74,2,0,1,3,-12,0,0,0,1,3,-2,0,0,50,633434,"8/1/16 14:31"
"60","dez_2step_v1",290,74,2,337,74,2,2,1,3,-10,0,0,0,0,5,-3,2,0,51,638748,"8/1/16 14:31"
"60","dez_2step_v1",336,74,2,273,74,2,4,0,2,-6,0,0,0,1,4,-1,2,0,52,644055,"8/1/16 14:31"
"60","dez_2step_v1",458,70,1,636,74,2,5,1,2,-1,0,0,0,0,5,0,4,0,53,649822,"8/1/16 14:31"
"60","dez_2step_v1",706,70,1,492,74,2,3,1,2,2,0,0,0,1,3,0,4,0,54,655711,"8/1/16 14:31"
"60","dez_2step_v1",642,70,1,463,74,2,3,1,2,5,0,0,0,0,3,0,3,0,55,661511,"8/1/16 14:31"
"60","dez_2step_v1",583,70,1,495,74,2,3,1,2,8,0,0,0,-1,3,0,2,0,56,667283,"8/1/16 14:31"
"60","dez_2step_v1",507,70,1,519,74,2,1,1,2,9,0,0,0,2,1,2,5,0,57,672986,"8/1/16 14:31"
"60","dez_2step_v1",474,70,1,398,74,2,2,1,2,11,0,0,0,2,2,1,4,0,58,678546,"8/1/16 14:31"
"60","dez_2step_v1",661,70,1,1736,70,1,0,0,3,11,0,0,0,2,0,0,3,0,59,685620,"8/1/16 14:31"
"60","dez_2step_v1",331,74,2,469,70,1,0,1,3,11,0,0,0,1,-1,0,2,0,60,691103,"8/1/16 14:31"
"60","dez_2step_v1",288,74,2,627,74,2,4,1,3,15,0,0,0,2,-2,2,4,0,61,696713,"8/1/16 14:31"
"60","dez_2step_v1",463,74,2,527,74,2,4,1,3,19,0,0,0,2,-1,4,4,0,62,702379,"8/1/16 14:31"
"60","dez_2step_v1",354,74,2,1220,70,1,5,0,2,24,0,0,0,5,0,5,5,0,63,708639,"8/1/16 14:31"
"60","dez_2step_v1",766,70,1,1092,74,2,5,0,3,29,0,0,0,5,-2,4,5,0,64,715177,"8/1/16 14:31"
"60","dez_2step_v1",533,70,1,761,74,2,5,0,3,34,0,0,0,2,-4,4,5,0,65,721157,"8/1/16 14:31"
"60","dez_2step_v1",586,70,1,1607,70,1,0,1,2,34,0,0,0,0,-5,3,4,0,66,728029,"8/1/16 14:31"
"60","dez_2step_v1",330,70,1,660,74,2,-3,1,2,31,0,0,0,-2,-3,2,2,0,67,733698,"8/1/16 14:31"
"60","dez_2step_v1",458,74,2,765,74,2,4,1,3,35,0,0,0,-4,-3,4,4,0,68,739596,"8/1/16 14:31"
"60","dez_2step_v1",293,74,2,583,74,2,2,1,3,37,0,0,0,-4,-2,2,2,0,69,745145,"8/1/16 14:31"
"60","dez_2step_v1",610,74,2,1595,70,1,-4,0,2,33,0,0,0,-4,-2,3,1,0,70,752026,"8/1/16 14:31"
"60","dez_2step_v1",421,70,1,1208,74,2,-2,1,2,31,0,0,0,-1,-2,2,1,0,71,758327,"8/1/16 14:31"
"60","dez_2step_v1",263,74,2,709,70,1,-2,0,2,29,0,0,0,-2,-3,-2,1,0,72,764002,"8/1/16 14:31"
"60","dez_2step_v1",309,74,2,772,74,2,1,1,3,30,0,0,0,-3,-4,-3,1,0,73,769773,"8/1/16 14:31"
"60","dez_2step_v1",300,74,2,410,74,2,0,1,3,30,0,0,0,-5,-5,-3,0,0,74,775163,"8/1/16 14:31"
"60","dez_2step_v1",329,74,2,817,70,1,-4,0,2,26,0,0,0,-4,-2,-3,-1,0,75,780987,"8/1/16 14:31"
"60","dez_2step_v1",294,74,2,355,74,2,-2,1,3,24,0,0,0,-4,-4,-5,-2,0,76,786328,"8/1/16 14:31"
"60","dez_2step_v1",288,74,2,911,74,2,-5,0,2,19,0,0,0,-3,-5,-5,-3,0,77,792223,"8/1/16 14:31"
"60","dez_2step_v1",426,70,1,724,70,1,-5,1,2,14,0,0,0,-5,-5,-4,-2,0,78,798056,"8/1/16 14:31"
"60","dez_2step_v1",398,70,1,392,74,2,-2,1,2,12,0,0,0,-3,-2,-4,-1,0,79,803531,"8/1/16 14:31"
"60","dez_2step_v1",272,74,2,710,74,2,-1,1,3,11,0,0,0,-5,0,-2,-1,0,80,809195,"8/1/16 14:31"
"60","dez_2step_v1",288,74,2,698,70,1,-5,0,2,6,0,0,0,-5,-2,-3,-1,0,81,814873,"8/1/16 14:31"
"60","dez_2step_v1",297,74,2,718,70,1,-4,1,3,2,0,0,0,-5,-3,-4,-1,0,82,820586,"8/1/16 14:31"
"60","dez_2step_v1",305,74,2,357,74,2,1,1,3,3,0,0,0,-4,-4,-4,1,0,83,825920,"8/1/16 14:31"
"60","dez_2step_v1",353,74,2,351,74,2,1,1,3,4,0,0,0,-2,-2,-4,1,0,84,831318,"8/1/16 14:31"
"60","dez_2step_v1",261,74,2,395,74,2,1,1,3,5,0,0,0,-1,-4,-3,1,0,85,836653,"8/1/16 14:31"
"60","dez_2step_v1",714,70,1,613,70,1,1,1,2,6,0,0,0,1,-3,-4,2,0,86,842657,"8/1/16 14:31"
"60","dez_2step_v1",427,70,1,367,74,2,-3,1,2,3,0,0,0,0,-3,-5,5,0,87,848137,"8/1/16 14:31"
"60","dez_2step_v1",343,70,1,497,70,1,0,1,2,3,0,0,0,0,-2,-3,4,0,88,853652,"8/1/16 14:31"
"60","dez_2step_v1",301,70,1,415,70,1,1,0,3,4,0,0,0,1,-3,1,5,0,89,859058,"8/1/16 14:31"
"60","dez_2step_v1",315,74,2,599,70,1,5,0,2,9,0,0,0,5,-2,-1,2,0,90,864657,"8/1/16 14:31"
"60","dez_2step_v1",484,70,1,638,70,1,2,1,2,11,0,0,0,2,-3,-1,0,0,91,870473,"8/1/16 14:31"
"60","dez_2step_v1",545,70,1,699,74,2,-3,0,3,8,0,0,0,1,-2,-2,-3,0,92,876403,"8/1/16 14:31"
"60","dez_2step_v1",408,70,1,596,70,1,4,1,2,12,0,0,0,4,-3,-4,-4,0,93,882079,"8/1/16 14:31"
"60","dez_2step_v1",592,70,1,498,70,1,5,1,2,17,0,0,0,5,-2,-3,-5,0,94,887836,"8/1/16 14:31"
"60","dez_2step_v1",592,70,1,547,74,2,0,1,2,17,0,0,0,4,0,-4,-3,0,95,893647,"8/1/16 14:31"
"60","dez_2step_v1",329,70,1,513,70,1,4,1,2,21,0,0,0,4,-1,-4,-2,0,96,899189,"8/1/16 14:31"
"60","dez_2step_v1",447,70,1,440,70,1,5,1,2,26,0,0,0,5,0,-2,-3,0,97,904764,"8/1/16 14:31"
"60","dez_2step_v1",623,70,1,582,70,1,4,1,2,30,0,0,0,4,-2,-4,2,0,98,910647,"8/1/16 14:31"
"60","dez_2step_v1",361,70,1,490,70,1,3,1,2,33,0,0,0,3,-2,-4,2,0,99,916180,"8/1/16 14:31"
"60","dez_2step_v1",537,70,1,516,70,1,0,1,2,33,0,0,0,0,-3,-4,4,0,100,921918,"8/1/16 14:31"
"60","dez_2step_v1",376,74,2,570,70,1,-2,0,2,31,0,0,0,-2,-5,-4,5,0,101,927546,"8/1/16 14:31"
"60","dez_2step_v1",367,74,2,672,74,2,4,1,3,35,0,0,0,2,-4,-5,4,0,102,933280,"8/1/16 14:31"
"60","dez_2step_v1",407,74,2,467,74,2,3,1,3,38,0,0,0,0,-3,-2,3,0,103,938841,"8/1/16 14:31"
"60","dez_2step_v1",388,74,2,860,70,1,1,0,2,39,0,0,0,1,-1,-1,4,0,104,944770,"8/1/16 14:31"
"60","dez_2step_v1",357,70,1,504,70,1,2,1,2,41,0,0,0,2,-1,-1,5,0,105,950324,"8/1/16 14:31"
"60","dez_2step_v1",376,70,1,680,74,2,5,0,3,46,0,0,0,2,-2,-3,5,0,106,956068,"8/1/16 14:31"
"60","dez_2step_v1",403,74,2,549,74,2,5,1,3,51,0,0,0,4,-2,0,5,0,107,961697,"8/1/16 14:31"
"60","dez_2step_v1",390,74,2,645,70,1,2,0,2,53,0,0,0,2,-1,3,4,0,108,967421,"8/1/16 14:31"
"60","dez_2step_v1",391,70,1,417,74,2,5,0,3,58,0,0,0,1,0,2,5,0,109,972915,"8/1/16 14:31"
"60","dez_2step_v1",385,70,1,387,74,2,4,0,3,62,0,0,0,1,0,3,4,0,110,978361,"8/1/16 14:31"
"60","dez_2step_v1",406,70,1,559,70,1,2,1,2,64,0,0,0,2,-2,5,3,0,111,984008,"8/1/16 14:31"
"60","dez_2step_v1",381,70,1,458,70,1,3,1,2,67,0,0,0,3,-4,4,3,0,112,989523,"8/1/16 14:31"
"60","dez_2step_v1",363,70,1,781,74,2,-4,1,2,63,0,0,0,3,-4,5,0,0,113,995341,"8/1/16 14:31"
"60","dez_2step_v1",336,74,2,679,74,2,1,1,3,64,0,0,0,2,-3,2,1,0,114,1001048,"8/1/16 14:31"
"60","dez_2step_v1",410,74,2,481,74,2,-1,1,3,63,0,0,0,0,-1,3,-1,0,115,1006614,"8/1/16 14:31"
"60","dez_2step_v1",350,70,1,469,70,1,1,1,2,64,0,0,0,1,3,1,-1,0,116,1012114,"8/1/16 14:31"
"60","dez_2step_v1",330,70,1,498,70,1,1,1,2,65,0,0,0,1,4,-1,-4,0,117,1017628,"8/1/16 14:31"
"60","dez_2step_v1",384,70,1,503,70,1,2,1,2,67,0,0,0,2,3,-3,-4,0,118,1023201,"8/1/16 14:31"
"60","dez_2step_v1",343,70,1,450,70,1,4,1,2,71,0,0,0,4,0,-4,-3,0,119,1028681,"8/1/16 14:31"
"60","dez_2step_v1",320,70,1,785,74,2,-4,0,3,67,0,0,0,4,-1,-5,-4,0,120,1034476,"8/1/16 14:31"
"60","dez_2step_v1",319,74,2,543,70,1,-5,1,3,62,0,0,0,4,-1,-5,-4,0,121,1040013,"8/1/16 14:31"
"60","dez_2step_v1",370,70,1,487,70,1,4,1,2,66,0,0,0,4,1,-2,-5,0,122,1045555,"8/1/16 14:31"
"60","dez_2step_v1",384,70,1,942,70,1,-1,0,3,65,0,0,0,4,0,-1,-4,0,123,1051564,"8/1/16 14:31"
"60","dez_2step_v1",320,70,1,550,70,1,3,1,2,68,0,0,0,3,2,1,-5,0,124,1057127,"8/1/16 14:31"
"56","dez_2step_v1",2505,70,1,2868,70,1,1,1,2,1,1,0,0,1,-1,0,-2,0,0,252213,"8/1/16 14:32"
"56","dez_2step_v1",14422,74,2,720,74,2,-2,1,3,-1,1,0,0,3,0,3,-2,0,1,273874,"8/1/16 14:32"
"56","dez_2step_v1",372,70,1,535,74,2,-2,0,3,-3,1,0,0,3,3,1,-2,0,2,281293,"8/1/16 14:32"
"56","dez_2step_v1",676,74,2,330,70,1,3,0,2,0,1,0,0,3,4,0,-3,0,3,288808,"8/1/16 14:32"
"56","dez_2step_v1",381,74,2,358,70,1,3,1,3,3,1,0,0,-1,3,3,-3,0,4,296061,"8/1/16 14:32"
"56","dez_2step_v1",760,74,2,356,70,1,4,1,3,7,1,0,0,-3,3,4,0,0,5,303692,"8/1/16 14:32"
"56","dez_2step_v1",601,74,2,399,70,1,3,1,3,10,1,0,0,-4,4,3,-1,0,6,311291,"8/1/16 14:32"
"56","dez_2step_v1",651,74,2,487,70,1,1,1,3,11,1,0,0,-5,4,1,-2,0,7,318938,"8/1/16 14:32"
"56","dez_2step_v1",814,74,2,294,70,1,0,1,3,11,1,0,0,-3,4,0,-2,0,8,326554,"8/1/16 14:32"
"56","dez_2step_v1",443,70,1,319,74,2,4,1,2,15,1,0,0,-5,4,-1,-2,0,9,333891,"8/1/16 14:32"
"56","dez_2step_v1",386,70,1,304,74,2,5,1,2,20,1,0,0,-3,5,-1,-5,0,10,341095,"8/1/16 14:32"
"56","dez_2step_v1",1030,70,1,305,74,2,5,1,2,25,1,0,0,-4,5,-3,-4,0,11,348939,"8/1/16 14:32"
"56","dez_2step_v1",2681,70,1,168,74,2,-4,0,3,21,1,0,0,-5,3,-3,-4,0,12,358319,"8/1/16 14:32"
"56","dez_2step_v1",7405,70,1,418,74,2,0,0,3,21,1,0,0,-4,4,-4,0,0,13,372652,"8/1/16 14:32"
"56","dez_2step_v1",416,70,1,105,70,1,-3,0,3,18,1,0,0,-3,5,-3,-1,0,14,379682,"8/1/16 14:32"
"56","dez_2step_v1",5159,74,2,303,74,2,4,0,2,22,1,0,0,-1,4,-3,-3,0,15,391653,"8/1/16 14:32"
"56","dez_2step_v1",344,74,2,226,74,2,-3,1,3,19,1,0,0,0,2,1,-3,0,16,398731,"8/1/16 14:32"
"56","dez_2step_v1",1802,70,1,2831,74,2,0,1,2,19,1,0,0,1,0,-1,-1,0,17,409877,"8/1/16 14:32"
"56","dez_2step_v1",1864,74,2,697,70,1,0,0,2,19,1,0,0,0,2,-1,-2,0,18,418949,"8/1/16 14:32"
"56","dez_2step_v1",664,70,1,863,74,2,-4,0,3,15,1,0,0,1,2,-1,-4,0,19,426993,"8/1/16 14:32"
"56","dez_2step_v1",3763,74,2,1258,70,1,-3,1,3,12,1,0,0,-1,2,-3,0,0,20,438525,"8/1/16 14:32"
"56","dez_2step_v1",1433,70,1,1249,74,2,1,1,2,13,1,0,0,-3,1,-5,2,0,21,447723,"8/1/16 14:32"
"56","dez_2step_v1",1071,70,1,179,70,1,-5,1,2,8,1,0,0,-5,2,-5,2,0,22,456077,"8/1/16 14:32"
"56","dez_2step_v1",1443,70,1,1190,74,2,0,1,2,8,1,0,0,-4,0,-5,5,0,23,465219,"8/1/16 14:32"
"56","dez_2step_v1",587,74,2,464,74,2,3,1,3,11,1,0,0,-2,-1,-5,3,0,24,472779,"8/1/16 14:32"
"56","dez_2step_v1",816,70,1,389,74,2,1,1,2,21,0,0,0,2,1,-1,-3,0,0,483857,"8/1/16 14:32"
"56","dez_2step_v1",565,70,1,313,74,2,2,1,2,23,0,0,0,2,2,-1,-2,0,1,489395,"8/1/16 14:32"
"56","dez_2step_v1",377,70,1,402,74,2,3,1,2,26,0,0,0,3,3,-2,0,0,2,494831,"8/1/16 14:32"
"56","dez_2step_v1",711,70,1,344,74,2,5,1,2,31,0,0,0,3,5,-5,0,0,3,500546,"8/1/16 14:32"
"56","dez_2step_v1",472,70,1,323,74,2,4,1,2,35,0,0,0,3,4,-5,-1,0,4,506000,"8/1/16 14:32"
"56","dez_2step_v1",352,70,1,270,74,2,4,1,2,39,0,0,0,4,4,-3,0,0,5,511278,"8/1/16 14:32"
"56","dez_2step_v1",286,70,1,258,74,2,4,1,2,43,0,0,0,5,4,-3,3,0,6,516481,"8/1/16 14:32"
"56","dez_2step_v1",332,70,1,268,74,2,3,0,3,46,0,0,0,3,3,-1,3,0,7,521744,"8/1/16 14:32"
"56","dez_2step_v1",1312,70,1,230,74,2,3,1,2,49,0,0,0,2,3,-4,4,0,8,527944,"8/1/16 14:32"
"56","dez_2step_v1",1121,70,1,654,70,1,-2,0,3,47,0,0,0,3,3,-2,5,0,9,534376,"8/1/16 14:32"
"56","dez_2step_v1",921,74,2,1351,74,2,4,0,2,51,0,0,0,1,4,-1,4,0,10,541312,"8/1/16 14:32"
"56","dez_2step_v1",1083,74,2,1317,74,2,4,1,3,55,0,0,0,1,3,2,4,1,11,552375,"8/1/16 14:32"
"56","dez_2step_v1",1032,74,2,430,74,2,4,1,3,59,0,0,0,0,2,5,4,0,12,558496,"8/1/16 14:32"
"56","dez_2step_v1",413,74,2,406,74,2,4,1,3,63,0,0,0,-1,2,2,4,1,13,567975,"8/1/16 14:32"
"56","dez_2step_v1",528,74,2,402,74,2,3,1,3,66,0,0,0,-1,5,1,3,0,14,573563,"8/1/16 14:32"
"56","dez_2step_v1",1093,74,2,374,74,2,2,1,3,68,0,0,0,-2,4,0,2,0,15,579687,"8/1/16 14:32"
"56","dez_2step_v1",400,74,2,294,74,2,2,1,3,70,0,0,0,-1,1,0,2,0,16,585039,"8/1/16 14:32"
"56","dez_2step_v1",641,74,2,403,74,2,2,1,3,72,0,0,0,-1,2,-1,2,0,17,590744,"8/1/16 14:32"
"56","dez_2step_v1",1359,74,2,373,74,2,3,1,3,75,0,0,0,0,1,-1,3,0,18,597135,"8/1/16 14:32"
"56","dez_2step_v1",739,74,2,340,74,2,4,1,3,79,0,0,0,2,1,-2,4,0,19,602871,"8/1/16 14:32"
"56","dez_2step_v1",402,74,2,428,74,2,2,1,3,81,0,0,0,5,1,-2,2,0,20,608359,"8/1/16 14:32"
"56","dez_2step_v1",378,74,2,323,74,2,3,1,3,84,0,0,0,4,-2,1,3,0,21,613813,"8/1/16 14:32"
"56","dez_2step_v1",570,74,2,365,74,2,5,1,3,89,0,0,0,2,-4,2,5,0,22,619406,"8/1/16 14:32"
"56","dez_2step_v1",1098,74,2,254,74,2,4,1,3,93,0,0,0,0,-4,4,4,0,23,625415,"8/1/16 14:32"
"56","dez_2step_v1",881,74,2,254,74,2,5,1,3,98,0,0,0,-2,-2,4,5,0,24,631209,"8/1/16 14:32"
"56","dez_2step_v1",1523,74,2,49,74,2,-4,0,2,94,0,0,0,-3,-4,2,4,0,25,637439,"8/1/16 14:32"
"56","dez_2step_v1",1240,74,2,422,74,2,5,1,3,99,0,0,0,-3,-5,2,5,0,26,643759,"8/1/16 14:32"
"56","dez_2step_v1",753,74,2,350,74,2,4,1,3,103,0,0,0,-4,-3,3,4,0,27,649521,"8/1/16 14:32"
"56","dez_2step_v1",697,74,2,1382,70,1,-5,0,2,98,0,0,0,-5,-1,2,4,0,28,656257,"8/1/16 14:32"
"56","dez_2step_v1",1095,74,2,579,74,2,4,1,3,102,0,0,0,-5,1,1,4,0,29,662590,"8/1/16 14:32"
"56","dez_2step_v1",584,74,2,326,74,2,4,1,3,106,0,0,0,-4,-5,-1,4,0,30,668158,"8/1/16 14:32"
"56","dez_2step_v1",890,74,2,325,74,2,3,1,3,109,0,0,0,-4,-5,-2,3,0,31,674032,"8/1/16 14:32"
"56","dez_2step_v1",488,74,2,828,74,2,4,1,3,113,0,0,0,-3,-5,-2,4,0,32,680006,"8/1/16 14:32"
"56","dez_2step_v1",561,74,2,316,74,2,3,1,3,116,0,0,0,-3,-4,0,3,0,33,685541,"8/1/16 14:32"
"56","dez_2step_v1",662,74,2,370,74,2,2,1,3,118,0,0,0,-3,-4,-2,2,0,34,691230,"8/1/16 14:32"
"56","dez_2step_v1",712,74,2,455,74,2,1,1,3,119,0,0,0,-3,-5,0,1,0,35,697054,"8/1/16 14:32"
"56","dez_2step_v1",554,74,2,398,74,2,-2,1,3,117,0,0,0,-4,-3,2,-2,0,36,702662,"8/1/16 14:32"
"56","dez_2step_v1",454,70,1,1350,70,1,-3,1,2,114,0,0,0,-3,-3,2,-3,1,37,713131,"8/1/16 14:32"
"56","dez_2step_v1",1681,74,2,543,74,2,-2,1,3,112,0,0,0,-4,-3,3,-2,0,38,720018,"8/1/16 14:32"
"56","dez_2step_v1",1216,74,2,564,70,1,-1,0,2,111,0,0,0,-1,-4,1,-2,0,39,726454,"8/1/16 14:32"
"56","dez_2step_v1",616,74,2,469,70,1,2,1,3,113,0,0,0,-2,-3,2,-1,0,40,732198,"8/1/16 14:32"
"56","dez_2step_v1",449,74,2,349,70,1,1,1,3,114,0,0,0,-4,-5,1,-1,0,41,737656,"8/1/16 14:32"
"56","dez_2step_v1",1177,74,2,256,70,1,-5,0,2,109,0,0,0,-5,-3,0,-1,0,42,743753,"8/1/16 14:32"
"56","dez_2step_v1",374,74,2,375,70,1,-1,1,3,108,0,0,0,-5,-3,-1,-1,0,43,749194,"8/1/16 14:32"
"56","dez_2step_v1",1431,70,1,575,74,2,-5,1,2,103,0,0,0,-3,-5,0,-2,0,44,755855,"8/1/16 14:32"
"56","dez_2step_v1",726,74,2,582,74,2,-4,1,3,99,0,0,0,-3,-2,0,-4,0,45,761903,"8/1/16 14:32"
"56","dez_2step_v1",1664,74,2,383,70,1,2,1,3,101,0,0,0,-1,-2,2,-4,0,46,768608,"8/1/16 14:32"
"56","dez_2step_v1",694,74,2,358,70,1,2,1,3,103,0,0,0,-3,-3,2,-4,0,47,774321,"8/1/16 14:32"
"56","dez_2step_v1",531,74,2,323,70,1,2,1,3,105,0,0,0,-3,-4,2,-4,0,48,779832,"8/1/16 14:32"
"56","dez_2step_v1",377,74,2,285,70,1,2,1,3,107,0,0,0,-2,-3,2,-3,0,49,785151,"8/1/16 14:32"
"56","dez_2step_v1",1010,74,2,1757,70,1,-3,0,2,104,0,0,0,-3,-3,1,-3,0,50,792575,"8/1/16 14:32"
"56","dez_2step_v1",618,74,2,254,70,1,1,1,3,105,0,0,0,-2,-1,1,-5,0,51,798104,"8/1/16 14:32"
"56","dez_2step_v1",1999,70,1,583,70,1,-2,1,2,103,0,0,0,-2,-1,0,-2,0,52,805342,"8/1/16 14:32"
"56","dez_2step_v1",593,74,2,174,70,1,2,1,3,105,0,0,0,0,-4,2,-2,0,53,810768,"8/1/16 14:32"
"56","dez_2step_v1",869,74,2,317,70,1,1,1,3,106,0,0,0,-2,-1,1,-3,0,54,816614,"8/1/16 14:32"
"56","dez_2step_v1",713,74,2,293,70,1,3,1,3,109,0,0,0,-3,-5,3,-4,0,55,822280,"8/1/16 14:32"
"56","dez_2step_v1",807,74,2,543,70,1,4,1,3,113,0,0,0,-4,-4,4,-5,0,56,828287,"8/1/16 14:32"
"56","dez_2step_v1",960,74,2,317,70,1,3,1,3,116,0,0,0,-5,-3,3,-4,0,57,834223,"8/1/16 14:32"
"56","dez_2step_v1",652,74,2,244,70,1,1,1,3,117,0,0,0,-4,-3,1,-5,0,58,839775,"8/1/16 14:32"
"56","dez_2step_v1",638,74,2,486,70,1,3,1,3,120,0,0,0,-3,-4,3,-2,1,59,849559,"8/1/16 14:32"
"56","dez_2step_v1",929,74,2,452,70,1,4,1,3,124,0,0,0,-3,1,4,-1,0,60,855597,"8/1/16 14:32"
"56","dez_2step_v1",748,74,2,318,70,1,1,1,3,125,0,0,0,-4,2,1,2,0,61,861319,"8/1/16 14:32"
"56","dez_2step_v1",745,74,2,454,70,1,3,1,3,128,0,0,0,-4,3,3,3,0,62,867175,"8/1/16 14:32"
"56","dez_2step_v1",859,74,2,435,70,1,4,1,3,132,0,0,0,2,4,4,2,0,63,873126,"8/1/16 14:32"
"56","dez_2step_v1",713,74,2,286,70,1,3,1,3,135,0,0,0,3,5,3,2,0,64,878807,"8/1/16 14:32"
"56","dez_2step_v1",632,74,2,308,70,1,3,1,3,138,0,0,0,-1,5,3,3,0,65,884406,"8/1/16 14:32"
"56","dez_2step_v1",456,74,2,1286,74,2,3,0,2,141,0,0,0,-2,3,3,1,1,66,894810,"8/1/16 14:32"
"56","dez_2step_v1",495,70,1,401,74,2,2,1,2,143,0,0,0,-2,2,4,-2,0,67,900365,"8/1/16 14:32"
"56","dez_2step_v1",611,70,1,292,74,2,0,1,2,143,0,0,0,-1,0,2,-2,0,68,905927,"8/1/16 14:32"
"56","dez_2step_v1",1031,70,1,271,70,1,0,1,2,143,0,0,0,0,1,0,0,0,69,911889,"8/1/16 14:32"
"56","dez_2step_v1",716,74,2,1494,70,1,-3,0,2,140,0,0,0,-3,2,0,-3,0,70,918876,"8/1/16 14:32"
"56","dez_2step_v1",499,74,2,699,74,2,-5,1,3,135,0,0,0,-1,1,3,-5,0,71,924736,"8/1/16 14:32"
"56","dez_2step_v1",1695,70,1,648,70,1,4,0,3,139,0,0,0,0,1,4,-3,0,72,931734,"8/1/16 14:32"
"56","dez_2step_v1",514,70,1,230,70,1,-1,1,2,138,0,0,0,-1,1,3,-5,0,73,937137,"8/1/16 14:32"
"56","dez_2step_v1",366,70,1,221,70,1,-3,1,2,135,0,0,0,-3,1,5,-2,0,74,942384,"8/1/16 14:32"
"56","dez_2step_v1",333,74,2,373,70,1,1,1,3,136,0,0,0,-3,2,1,-3,0,75,947752,"8/1/16 14:32"
"56","dez_2step_v1",417,74,2,252,70,1,5,1,3,141,0,0,0,-1,5,5,-2,0,76,953080,"8/1/16 14:32"
"56","dez_2step_v1",763,70,1,1171,74,2,5,1,2,146,0,0,0,-1,5,5,-3,0,77,959674,"8/1/16 14:32"
"56","dez_2step_v1",387,74,2,484,70,1,1,1,3,147,0,0,0,-3,3,1,-4,1,78,969207,"8/1/16 14:32"
"56","dez_2step_v1",864,74,2,29,70,1,-1,1,3,146,0,0,0,-5,3,-1,-5,0,79,974761,"8/1/16 14:32"
"56","dez_2step_v1",471,74,2,36,74,2,-4,1,3,142,0,0,0,-3,4,-1,-4,0,80,979929,"8/1/16 14:32"
"56","dez_2step_v1",1262,74,2,942,70,1,-2,1,3,140,0,0,0,-3,4,-2,-5,0,81,986936,"8/1/16 14:32"
"56","dez_2step_v1",1094,74,2,932,74,2,-4,1,3,136,0,0,0,-2,5,-2,-4,0,82,993622,"8/1/16 14:32"
"56","dez_2step_v1",379,70,1,1198,70,1,-2,1,2,134,0,0,0,-2,3,-3,-3,0,83,999856,"8/1/16 14:32"
"56","dez_2step_v1",400,70,1,253,74,2,2,1,2,136,0,0,0,-2,2,-4,-3,0,84,1005169,"8/1/16 14:32"
"56","dez_2step_v1",599,70,1,235,74,2,0,1,2,136,0,0,0,-2,0,-4,-4,0,85,1010666,"8/1/16 14:32"
"56","dez_2step_v1",374,74,2,675,70,1,-4,1,3,132,0,0,0,0,-1,-4,-3,0,86,1016374,"8/1/16 14:32"
"56","dez_2step_v1",424,74,2,143,74,2,-2,1,3,130,0,0,0,1,-3,-5,-2,0,87,1021600,"8/1/16 14:32"
"56","dez_2step_v1",778,70,1,1420,70,1,3,1,2,133,0,0,0,3,-2,-4,-2,0,88,1028455,"8/1/16 14:32"
"56","dez_2step_v1",391,70,1,259,70,1,1,1,2,134,0,0,0,1,-2,-2,-1,0,89,1033768,"8/1/16 14:32"
"56","dez_2step_v1",560,70,1,45,70,1,1,1,2,135,0,0,0,1,-4,-2,2,0,90,1039032,"8/1/16 14:32"
"56","dez_2step_v1",505,70,1,468,70,1,2,1,2,137,0,0,0,2,-3,-1,1,0,91,1044664,"8/1/16 14:32"
"56","dez_2step_v1",457,70,1,180,70,1,1,1,2,138,0,0,0,1,-1,-1,-1,0,92,1049959,"8/1/16 14:32"
